үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,PricePerArea
484.0,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2013,1,Вакум,15,Бүргэд,110.0,3,0,4,1,4.4
704.5,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,5,Бүргэд,141.0,5,0,6,1,4.99645390070922
395.2,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,16,Бүргэд,104.0,1,0,4,1,3.8
190.0,"УБ — Баянзүрх, Натур худалдааны төв",Паркет,1,2017,0,Вакум,9,Бүргэд,72.34,9,0,3,1,2.6264860381531654
155.0,"УБ — Баянзүрх, Сансар",Паркет,1,2012,0,Вакум,12,Бүргэд,51.0,11,0,2,1,3.0392156862745097
178.74,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2024,1,Төмөр вакум,16,Бүргэд,49.65,5,0,3,1,3.6
360.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2015,0,Вакум,12,Бүргэд,120.0,2,1,5,1,3.0
215.0,"УБ — Баянзүрх, Баянмонгол хороолол",Паркет,1,2013,0,Вакум,11,Бүргэд,57.0,9,0,3,1,3.7719298245614037
360.0,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Паркет,1,2014,0,Вакум,16,Бүргэд,95.0,5,0,5,1,3.789473684210526
150.0,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,1,2021,0,Вакум,16,Бүргэд,53.95,1,0,2,1,2.780352177942539
153.0,"УБ — Баянгол, 6-р бичил",Паркет,2,1994,0,Вакум,9,Бүргэд,75.0,3,0,4,1,2.04
175.0,"УБ — Баянгол, Баянгол, Хороо 2",Мод,0,1980,0,Вакум,5,Бүргэд,50.0,1,0,3,1,3.5
204.442,"УБ — Хан-Уул, Мишээл",Паркет,1,2024,0,Вакум,12,Төмөр,60.13,4,0,3,1,3.4
184.0,"УБ — Баянзүрх, Амгалан",Паркет,1,2023,0,Вакум,12,Бүргэд,68.0,10,0,2,1,2.7058823529411766
195.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2010,0,Вакум,10,Бүргэд,45.8,4,0,2,1,4.25764192139738
687.0,"УБ — Сүхбаатар, 220 мянгат",Паркет,2,2008,1,Вакум,6,Бүргэд,125.0,6,0,6,1,5.496
95.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2024,0,Вакум,12,Бүргэд,42.29,9,0,2,0,2.2463939465594702
310.0,"УБ — Сүхбаатар, 220 мянгат",Паркет,1,1985,0,Вакум,5,Төмөр,52.0,1,0,3,1,5.961538461538462
260.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2018,1,Вакум,7,Бүргэд,84.0,6,1,4,1,3.0952380952380953
229.0,"УБ — Хан-Уул, Хан-Уул, Хороо 16",Паркет,1,2024,0,Вакум,12,Бүргэд,75.0,3,0,4,1,3.0533333333333332
360.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2017,0,Вакум,16,Бүргэд,86.0,9,0,5,1,4.186046511627907
222.27,"УБ — Сонгинохайрхан, Сонсголон",Паркет,1,2023,0,Вакум,20,Бүргэд,71.7,5,0,5,1,3.1
225.0,"УБ — Баянзүрх, Офицер",Паркет,1,2019,1,Вакум,12,Бүргэд,74.13,12,1,4,1,3.0352084176446783
200.0,"УБ — Хан-Уул, Яармаг",Паркет,0,2020,0,Вакум,12,Бүргэд,73.0,8,0,4,1,2.73972602739726
185.0,"УБ — Баянзүрх, Офицер",Паркет,1,2021,0,Вакум,16,Бүргэд,63.2,16,0,4,1,2.9272151898734178
167.0,"УБ — Баянгол, Модны 2",Паркет,1,2019,0,Вакум,6,Төмөр,57.0,6,0,2,1,2.9298245614035086
133.0,"УБ — Баянгол, Алтай хотхон",Паркет,1,2014,0,Вакум,10,Бүргэд,46.6,3,0,2,1,2.854077253218884
159.0,"УБ — Баянгол, Модны 2",Паркет,1,2020,0,Вакум,9,Төмөр,42.2,4,0,2,1,3.767772511848341
494.25600000000003,"УБ — Хан-Уул, 120 мянгат",Паркет,2,2013,1,Вакум,16,Бүргэд,117.68,11,0,4,1,4.2
195.0,"УБ — Баянзүрх, Олимп хотхон",Паркет,1,2014,0,Вакум,16,Бүргэд,47.6,9,0,2,1,4.0966386554621845
185.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024,0,Вакум,16,Төмөр,68.4,3,1,5,1,2.704678362573099
190.0,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2023,1,Вакум,17,Бүргэд,60.56,16,0,4,1,3.1373844121532364
297.0,"УБ — Хан-Уул, Marshall town",Паркет,0,2012,0,Вакум,6,Төмөр,110.0,1,0,4,1,2.7
170.0,"УБ — Баянзүрх, Натур худалдааны төв",Паркет,1,2013,0,Вакум,12,Төмөр,58.57,10,1,4,1,2.9025098173126174
261.219,"УБ — Баянзүрх, Баянзүрх, Хороо 3",Паркет,1,2024,0,Вакум,10,Бүргэд,53.31,2,0,2,0,4.8999999999999995
363.6,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,1,2023,0,Төмөр вакум,16,Бүргэд,101.0,11,0,4,1,3.6
228.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2018,0,Вакум,12,Төмөр,84.0,8,1,4,1,2.7142857142857144
365.0,"УБ — Хан-Уул, Зайсан",Паркет,2,2014,1,Вакум,6,Төмөр,150.0,3,1,6,1,2.433333333333333
197.5,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,2,2024,0,Вакум,12,Бүргэд,79.0,9,1,4,1,2.5
258.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2023,0,Вакум,16,Төмөр,73.0,12,1,3,1,3.5342465753424657
410.0,"УБ — Хан-Уул, Хансвилл хотхон",Паркет,1,2020,1,Вакум,15,Төмөр,98.0,3,1,5,1,4.183673469387755
620.0,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Паркет,1,2020,1,Вакум,14,Төмөр,116.0,6,1,4,1,5.344827586206897
258.0,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2023,1,Вакум,16,Бүргэд,72.24,12,0,3,1,3.5714285714285716
319.0,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2022,0,Вакум,13,Бүргэд,80.0,12,1,3,1,3.9875
475.9,"УБ — Баянзүрх, Баянмонгол хороолол",Паркет,1,2018,1,Вакум,16,Бүргэд,116.0,6,1,4,1,4.102586206896552
408.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2018,0,Вакум,16,Төмөр,88.9,15,1,3,1,4.589426321709786
190.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2021,1,Вакум,16,Бүргэд,60.56,16,1,4,1,3.1373844121532364
299.0,"УБ — Баянгол, Төмөр зам",Паркет,1,2021,1,Вакум,16,Төмөр,79.0,16,1,2,1,3.7848101265822787
370.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,2,2018,0,Вакум,7,Төмөр,127.5,7,1,5,1,2.9019607843137254
300.0,"УБ — Хан-Уул, Marshall town",Паркет,0,2015,0,Вакум,6,Бүргэд,110.0,1,0,3,1,2.727272727272727
418.05,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2024,0,Вакум,22,Бүргэд,92.9,11,0,4,0,4.5
382.5,"УБ — Хан-Уул, Зайсан",Паркет,1,2020,0,Вакум,7,Бүргэд,127.5,7,0,5,1,3.0
132.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2018,0,Вакум,6,Бүргэд,46.0,4,0,2,1,2.869565217391304
140.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 4",Цемент,1,1993,0,Вакум,9,Бүргэд,60.0,8,0,3,1,2.3333333333333335
338.8,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2017,0,Вакум,16,Төмөр вакум,77.0,11,0,3,1,4.4
504.0,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2021,0,Вакум,23,Төмөр,80.0,3,0,4,1,6.3
176.03,"УБ — Хан-Уул, Нисэх",Паркет,1,2024,0,Вакум,16,Бүргэд,60.7,2,0,2,0,2.9
432.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2015,0,Вакум,6,Бүргэд,144.0,1,0,4,1,3.0
310.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,1990,0,Вакум,5,Бүргэд,52.0,2,0,3,1,5.961538461538462
76.05,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2025,1,Вакум,12,Бүргэд,39.0,4,1,2,0,1.95
230.0,"УБ — Хан-Уул, 120 мянгат",Паркет,0,2008,0,Вакум,12,Төмөр,51.5,3,1,2,1,4.466019417475728
281.0,"УБ — Баянзүрх, Баянзүрх, Хороо 12",Паркет,1,2023,1,Вакум,16,Бүргэд,80.0,7,0,3,1,3.5125
214.2,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2024,0,Вакум,16,Бүргэд,59.0,10,0,2,1,3.630508474576271
313.355,"УБ — Хан-Уул, Зайсан",Паркет,1,2024,1,Вакум,6,Бүргэд,64.0,6,1,3,1,4.896171875
120.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2010,0,Вакум,9,Төмөр,48.0,6,0,3,1,2.5
175.0,"УБ — Баянзүрх, Натур худалдааны төв",Паркет,0,2012,0,Вакум,12,Төмөр,71.54,12,0,4,1,2.446183953033268
201.76,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,78.0,1,0,3,1,2.5866666666666664
295.75,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,0,Вакум,14,Бүргэд,91.0,7,1,5,1,3.25
289.0,"УБ — Баянгол, Баянгол, Хороо 3",Паркет,0,2024,0,Вакум,16,Бүргэд,54.0,3,0,3,1,5.351851851851852
331.28,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,1,2023,1,Вакум,16,Бүргэд,80.8,11,1,5,1,4.1
197.4,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,16,Бүргэд,47.0,9,1,3,1,4.2
175.0,"УБ — Баянзүрх, Офицер",Паркет,1,2024,0,Вакум,16,Бүргэд,52.0,12,0,2,1,3.3653846153846154
165.0,"УБ — Хан-Уул, Яармаг",Паркет,0,2021,0,Вакум,16,Бүргэд,49.0,7,1,3,1,3.36734693877551
130.0,"УБ — Хан-Уул, Зайсан",Паркет,0,2016,0,Вакум,9,Бүргэд,39.0,5,1,2,1,3.3333333333333335
574.5,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2018,0,Вакум,16,Төмөр,133.0,6,0,4,1,4.319548872180451
123.0,"УБ — Баянзүрх, Цайз 16",Паркет,1,2024,0,Вакум,12,Бүргэд,41.0,10,0,2,1,3.0
180.0,"УБ — Баянзүрх, Натур худалдааны төв",Паркет,1,2017,0,Вакум,16,Бүргэд,61.0,12,0,2,1,2.9508196721311477
320.0,УБ — Баянзүрх,Паркет,0,2020,0,Вакум,16,Төмөр,66.85,4,1,3,1,4.786836200448766
248.508,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,69.03,11,0,4,1,3.6
401.7,"УБ — Баянгол, Алтай хотхон",Паркет,1,2020,0,Вакум,15,Бүргэд,103.0,9,0,4,1,3.9
175.4395,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,52.0,2,0,2,1,3.3738365384615387
223.41600000000003,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,62.06,13,0,3,1,3.6
168.32999999999998,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2024,0,Вакум,16,Төмөр,54.3,14,0,3,1,3.1
146.0,"УБ — Баянгол, 25-р эмийн сан",Паркет,1,2007,0,Вакум,5,Төмөр,44.7,4,0,2,1,3.2662192393736014
510.195,"УБ — Хан-Уул, Яармаг",Паркет,2,2024,0,Вакум,16,Төмөр,145.77,14,0,7,1,3.4999999999999996
120.0,"УБ — Хан-Уул, Хан-Уул, Хороо 3",Паркет,1,2018,0,Вакум,12,Бүргэд,46.16,4,0,2,1,2.5996533795493937
95.0,"УБ — Баянгол, Төмөр зам",Паркет,1,2020,0,Вакум,12,Бүргэд,25.0,4,0,1,1,3.8
330.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 8",Паркет,1,2005,0,Вакум,9,Вакум,98.0,9,0,3,1,3.36734693877551
280.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2009,0,Вакум,6,Бүргэд,84.5,3,0,5,1,3.3136094674556213
168.0,"УБ — Баянзүрх, Офицер",Паркет,1,2024,0,Вакум,16,Бүргэд,56.0,3,0,2,0,3.0
230.0,"УБ — Хан-Уул, Хан-Уул, Хороо 3",Паркет,1,2024,0,Вакум,15,Төмөр,58.0,11,0,3,1,3.9655172413793105
304.0,"УБ — Сүхбаатар, 220 мянгат",Паркет,1,2023,0,Вакум,16,Төмөр,80.0,14,0,4,1,3.8
399.052,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2021,0,Вакум,16,Төмөр,103.65,9,0,4,1,3.8499951760733238
350.0,"УБ — Хан-Уул, Хансвилл хотхон",Паркет,1,2015,1,Вакум,15,Төмөр,107.0,3,1,4,1,3.2710280373831777
396.0,"УБ — Баянзүрх, Олимп хотхон",Паркет,1,2017,1,Вакум,14,Төмөр,120.0,6,1,4,1,3.3
555.48,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2024,0,Вакум,23,Төмөр,95.76,8,0,4,0,5.800751879699248
770.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2016,1,Вакум,6,Төмөр,130.59,6,0,3,1,5.896316716440769
268.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2004,0,Вакум,5,Төмөр,90.0,2,0,3,1,2.977777777777778
363.8,"УБ — Хан-Уул, Хансвилл хотхон",Паркет,1,2011,1,Вакум,16,Төмөр,107.0,3,0,3,1,3.4
580.0,"УБ — Хан-Уул, Japan town",Паркет,1,2009,1,Вакум,7,Төмөр,103.32,7,0,5,1,5.613627564847078
435.204,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2012,1,Вакум,15,Төмөр,103.62,10,0,3,1,4.2
198.0,"УБ — Баянзүрх, Баянзүрх, Хороо 1",Паркет,1,2020,0,Вакум,11,Бүргэд,44.79,9,0,2,1,4.420629604822505
185.0,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2023,1,Вакум,16,Бүргэд,60.56,16,0,4,1,3.0548216644649933
574.5,"УБ — Баянзүрх, Баянзүрх, Хороо 36",Паркет,1,2015,0,Вакум,16,Бүргэд,133.0,6,0,6,1,4.319548872180451
522.6,"УБ — Хан-Уул, King Tower",Паркет,1,2021,0,Вакум,16,Бүргэд,134.0,2,0,3,1,3.9000000000000004
340.363,"УБ — Хан-Уул, Зайсан",Паркет,1,2022,1,Вакум,11,Бүргэд,91.99,10,1,3,1,3.7
262.392,"УБ — Хан-Уул, Зайсан",Паркет,1,2022,1,Вакум,11,Бүргэд,67.28,10,1,2,1,3.9
462.28,"УБ — Хан-Уул, Зайсан",Паркет,2,2022,1,Вакум,10,Бүргэд,132.08,10,1,6,1,3.4999999999999996
415.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,2,2013,1,Вакум,7,Бүргэд,99.47,2,1,5,1,4.172112194631548
390.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024,0,Вакум,16,Төмөр,70.0,3,1,4,1,5.571428571428571
365.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2020,0,Вакум,10,Бүргэд,91.2,8,0,5,1,4.00219298245614
148.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,2,1990,0,Вакум,5,Бүргэд,75.0,4,0,4,1,1.9733333333333334
198.0,"УБ — Баянзүрх, Цайз 16",Паркет,1,2020,0,Вакум,12,Бүргэд,69.74,6,0,3,1,2.8391167192429023
180.0,"УБ — Баянгол, 6-р бичил",Паркет,1,1999,0,Вакум,9,Бүргэд,40.0,9,0,4,1,4.5
300.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2022,1,Вакум,16,Бүргэд,94.5,14,0,5,1,3.1746031746031744
215.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2014,1,Вакум,6,Төмөр,75.0,6,1,4,1,2.8666666666666667
352.954,"УБ — Хан-Уул, Нүхтийн ам",Паркет,2,2023,1,Вакум,5,Бүргэд,103.81,2,0,5,1,3.4
162.347,"УБ — Хан-Уул, Хан-Уул, Хороо 3",Паркет,1,2024,0,Вакум,16,Бүргэд,52.37,6,0,2,0,3.1000000000000005
230.425,"УБ — Баянзүрх, Өгөөмөр захын зүүн",Паркет,1,2023,1,Вакум,12,Төмөр,70.9,10,0,4,1,3.25
315.0,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,3,2012,0,Вакум,16,Бүргэд,110.28,4,0,5,1,2.856365614798694
135.0,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,0,1980,0,Вакум,5,Төмөр,52.0,5,0,3,1,2.5961538461538463
594.648,"УБ — Хан-Уул, 120 мянгат",Ламинат,1,2015,1,Вакум,12,Бүргэд,110.0,12,1,4,1,5.4058909090909095
340.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2021,0,Вакум,15,Бүргэд,67.0,10,0,1,1,5.074626865671642
439.32,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2021,0,Вакум,17,Төмөр,104.6,6,0,4,1,4.2
216.0,"УБ — Хан-Уул, Зайсан",Цемент,0,2012,0,Вакум,4,Бүргэд,113.0,1,0,2,1,1.9115044247787611
556.8,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024,1,Вакум,23,Бүргэд,96.0,9,0,5,0,5.8
363.3,"УБ — Баянгол, Баянгол, Хороо 1",Паркет,1,2022,0,Вакум,16,Бүргэд,86.49,13,1,3,1,4.200485605272286
255.0,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2023,1,Вакум,16,Төмөр,72.24,12,0,3,1,3.529900332225914
290.0,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3",Паркет,1,2008,0,Вакум,6,Бүргэд,64.0,3,0,3,1,4.53125
150.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2017,0,Вакум,12,Бүргэд,43.0,5,0,2,1,3.488372093023256
135.0,"УБ — Баянгол, Богд-Ар",Паркет,1,2007,0,Мод,6,Бүргэд,41.0,6,0,2,1,3.292682926829268
173.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2024,0,Вакум,7,Бүргэд,53.37,7,0,3,1,3.2415214540003747
415.0,"УБ — Баянзүрх, Олимп хотхон",Паркет,1,2021,0,Вакум,17,Төмөр,98.6,12,1,4,1,4.208924949290061
491.2,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2021,0,Вакум,17,Төмөр,120.0,12,1,4,1,4.093333333333333
128.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2025,0,Вакум,16,Бүргэд,51.2,8,0,2,0,2.5
227.5155,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,0,Вакум,16,Төмөр,79.0,15,1,3,1,2.8799430379746838
240.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2022,0,Вакум,15,Төмөр,68.0,3,1,3,1,3.5294117647058822
319.23199999999997,"УБ — Баянзүрх, Сансар",Паркет,1,2024,0,Вакум,25,Бүргэд,55.04,22,0,2,1,5.8
120.0,"УБ — Баянзүрх, Нарантуул зах",Паркет,1,2025,0,Вакум,16,Бүргэд,48.0,3,0,2,0,2.5
429.0,"УБ — Хан-Уул, King Tower",Паркет,0,2016,0,Вакум,16,Төмөр,110.0,5,1,3,1,3.9
138.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2022,0,Вакум,16,Төмөр,48.6,4,0,2,1,2.839506172839506
174.51,"УБ — Баянзүрх, Баянзүрх, Хороо 22",Паркет,1,2024,0,Вакум,16,Бүргэд,58.17,3,0,3,0,2.9999999999999996
203.701,"УБ — Баянзүрх, Баянзүрх, Хороо 13",Паркет,1,2024,0,Модон вакум,16,Бүргэд,65.71,12,0,3,1,3.1
488.048,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024,0,Вакум,23,Төмөр,82.72,13,1,4,1,5.9
127.064,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2024,0,Вакум,16,Бүргэд,45.38,13,0,2,0,2.8
